game_id,season,week,season_type,team,home_away,firstDowns,firstDownsPassing,firstDownsRushing,firstDownsPenalty,thirdDownEff,fourthDownEff,totalOffensivePlays,totalYards,yardsPerPlay,totalDrives,netPassingYards,completionAttempts,yardsPerPass,interceptions,sacksYardsLost,rushingYards,rushingAttempts,yardsPerRushAttempt,redZoneAttempts,totalPenaltiesYards,turnovers,fumblesLost,defensiveTouchdowns,possessionTime
400554204,2014,5,2,TEN,home,22.0,11.0,8.0,3.0,0.5714285714,0.0,65.0,,6.3076923077,12.0,261.0,,7.457142857142857,0.0,,149.0,30.0,4.967,1.0,,,0.0,0.0,1843.0
400554239,2014,5,2,BAL,away,15.0,9.0,4.0,2.0,0.0909090909,0.3333333333,57.0,,5.0350877193,12.0,197.0,,4.690476190476191,1.0,,90.0,15.0,6.0,0.3333333333333333,,,2.0,0.0,1277.0
400554239,2014,5,2,IND,home,26.0,19.0,6.0,1.0,0.4666666667,0.0,80.0,,5.4,12.0,305.0,,6.1,2.0,,127.0,30.0,4.233,0.4,,,2.0,0.0,2323.0
400554210,2014,5,2,TB,away,20.0,13.0,4.0,3.0,0.3333333333,,54.0,,5.8148148148,11.0,248.0,,7.515151515151516,1.0,,66.0,21.0,3.143,1.0,,,0.0,2.0,1624.0
400554210,2014,5,2,NO,home,34.0,17.0,12.0,5.0,0.4615384615,,86.0,,5.9418604651,13.0,371.0,,6.508771929824562,3.0,,140.0,29.0,4.828,0.6,,,0.0,0.0,2312.0
400554209,2014,5,2,ATL,away,20.0,13.0,5.0,2.0,0.1538461538,0.5,67.0,,5.9253731343,12.0,307.0,,6.673913043478261,1.0,,90.0,21.0,4.286,0.3333333333333333,,,0.0,0.0,1699.0
400554209,2014,5,2,NYG,home,22.0,11.0,7.0,4.0,0.6,,65.0,,4.8769230769,11.0,193.0,,6.225806451612903,0.0,,124.0,34.0,3.647,0.75,,,2.0,0.0,1901.0
400554205,2014,5,2,STL,away,29.0,21.0,7.0,1.0,0.5,0.0,76.0,,6.1315789474,14.0,341.0,,6.433962264150943,0.0,,125.0,23.0,5.435,0.75,,,3.0,0.0,1979.0
400554205,2014,5,2,PHI,home,22.0,13.0,7.0,2.0,0.5333333333,,70.0,,5.0285714286,12.0,207.0,,5.594594594594595,1.0,,145.0,33.0,4.394,0.3333333333333333,,,2.0,3.0,1621.0
400554200,2014,5,2,CHI,away,17.0,11.0,5.0,1.0,0.3846153846,0.0,62.0,,5.5967741935,14.0,262.0,,6.55,2.0,,85.0,22.0,3.864,0.6666666666666666,,,2.0,0.0,1979.0
400554200,2014,5,2,CAR,home,22.0,15.0,5.0,2.0,0.4166666667,,63.0,,5.1111111111,13.0,231.0,,6.243243243243243,1.0,,91.0,26.0,3.5,1.0,,,2.0,1.0,1621.0
400554243,2014,5,2,PIT,away,20.0,15.0,5.0,0.0,0.5,,68.0,,5.4705882353,10.0,261.0,,6.525,0.0,,111.0,28.0,3.964,0.25,,,1.0,2.0,2117.0
400554243,2014,5,2,JAX,home,12.0,8.0,4.0,0.0,0.25,1.0,52.0,,4.6730769231,10.0,187.0,,5.054054054054054,2.0,,56.0,15.0,3.733,0.0,,,0.0,0.0,1483.0
400554246,2014,5,2,ARI,away,9.0,7.0,1.0,1.0,0.1875,,56.0,,3.8392857143,15.0,178.0,,4.8108108108108105,0.0,,37.0,19.0,1.947,0.5,,,0.0,0.0,1483.0
400554246,2014,5,2,DEN,home,24.0,18.0,5.0,1.0,0.4375,,76.0,,7.4736842105,16.0,476.0,,9.916666666666666,2.0,,92.0,28.0,3.286,1.0,,,0.0,0.0,2117.0
400554275,2014,5,2,NYJ,away,11.0,4.0,5.0,2.0,0.0833333333,0.0,54.0,,2.7962962963,12.0,60.0,,1.8181818181818181,1.0,,91.0,21.0,4.333,0.0,,,1.0,0.0,1266.0
400554275,2014,5,2,SD,home,21.0,13.0,6.0,2.0,0.6666666667,,71.0,,6.1830985915,12.0,277.0,,8.935483870967742,1.0,,162.0,40.0,4.05,0.8,,,0.0,0.0,2334.0
400554251,2014,5,2,KC,away,14.0,11.0,3.0,0.0,0.5454545455,,50.0,,5.3,9.0,158.0,,5.266666666666667,1.0,,107.0,20.0,5.35,1.0,,,0.0,0.0,1436.0
400554251,2014,5,2,SF,home,22.0,10.0,10.0,2.0,0.375,1.0,70.0,,5.1,9.0,186.0,,6.2,0.0,,171.0,40.0,4.275,0.25,,,0.0,0.0,2164.0
400554277,2014,5,2,CIN,away,17.0,8.0,4.0,5.0,0.0,0.0,48.0,,6.6666666667,13.0,241.0,,8.033333333333333,0.0,,79.0,18.0,4.389,0.5,,,3.0,0.0,1264.0
400554277,2014,5,2,NE,home,30.0,17.0,11.0,2.0,0.375,1.0,82.0,,6.1585365854,12.0,285.0,,7.916666666666667,0.0,,220.0,46.0,4.783,0.5,,,0.0,1.0,2336.0
400554282,2014,5,2,SEA,away,20.0,8.0,10.0,2.0,0.3571428571,1.0,63.0,,6.3968253968,12.0,178.0,,6.592592592592593,0.0,,225.0,36.0,6.25,0.6,,,0.0,0.0,2096.0
400554282,2014,5,2,WSH,home,14.0,12.0,1.0,1.0,0.25,,54.0,,5.6851851852,12.0,275.0,,7.4324324324324325,0.0,,32.0,17.0,1.882,0.5,,,0.0,0.0,1504.0
400554216,2014,6,2,IND,away,27.0,18.0,6.0,3.0,0.5,,82.0,,5.5609756098,13.0,363.0,,7.723404255319149,1.0,,93.0,35.0,2.657,0.6,,,1.0,0.0,2209.0
400554216,2014,6,2,HOU,home,18.0,9.0,7.0,2.0,0.125,0.0,52.0,,6.3846153846,11.0,196.0,,7.0,0.0,,136.0,24.0,5.667,1.0,,,2.0,2.0,1391.0
400554259,2014,6,2,NE,away,22.0,13.0,4.0,5.0,0.4666666667,,66.0,,6.0,13.0,346.0,,8.871794871794872,0.0,,50.0,27.0,1.852,0.6666666666666666,,,0.0,0.0,1820.0
400554259,2014,6,2,BUF,home,19.0,15.0,3.0,1.0,0.5333333333,0.5,66.0,,5.0909090909,12.0,268.0,,6.232558139534884,1.0,,68.0,23.0,2.957,1.0,,,2.0,0.0,1780.0
400554263,2014,6,2,CAR,away,29.0,14.0,10.0,5.0,0.4705882353,1.0,80.0,,5.3875,11.0,284.0,,6.173913043478261,1.0,,147.0,34.0,4.324,0.5714285714285714,,,0.0,0.0,2370.0
400554263,2014,6,2,CIN,home,29.0,18.0,8.0,3.0,0.625,,75.0,,6.84,11.0,320.0,,7.2727272727272725,2.0,,193.0,31.0,6.226,0.5,,,0.0,0.0,2130.0
400554295,2014,6,2,PIT,away,22.0,12.0,5.0,5.0,0.375,0.0,76.0,,4.7236842105,13.0,221.0,,5.0227272727272725,1.0,,138.0,32.0,4.313,0.0,,,0.0,0.0,1985.0
400554295,2014,6,2,CLE,home,19.0,7.0,10.0,2.0,0.3636363636,,56.0,,6.5714285714,12.0,210.0,,11.666666666666666,0.0,,158.0,38.0,4.158,1.0,,,1.0,0.0,1615.0
400554222,2014,6,2,JAX,away,27.0,17.0,8.0,2.0,0.5333333333,,75.0,,5.0533333333,11.0,297.0,,5.711538461538462,1.0,,82.0,23.0,3.565,1.0,,,1.0,0.0,1867.0
400554222,2014,6,2,TEN,home,14.0,9.0,3.0,2.0,0.2727272727,,55.0,,5.2727272727,11.0,220.0,,7.096774193548387,0.0,,70.0,24.0,2.917,0.3333333333333333,,,0.0,0.0,1733.0
400554299,2014,6,2,GB,away,27.0,17.0,8.0,2.0,0.4705882353,1.0,79.0,,4.6708860759,11.0,248.0,,5.511111111111111,0.0,,121.0,34.0,3.559,0.6,,,0.0,0.0,2232.0
400554299,2014,6,2,MIA,home,19.0,12.0,5.0,2.0,0.4,0.0,55.0,,6.3454545455,11.0,237.0,,7.40625,2.0,,112.0,23.0,4.87,0.75,,,1.0,0.0,1368.0
400554255,2014,6,2,DET,away,18.0,9.0,6.0,3.0,0.0769230769,0.5,65.0,,3.9230769231,13.0,155.0,,4.1891891891891895,0.0,,100.0,28.0,3.571,0.6666666666666666,,,0.0,0.0,1941.0
400554255,2014,6,2,MIN,home,15.0,8.0,5.0,2.0,0.2142857143,0.0,63.0,,3.3650793651,14.0,143.0,,3.1777777777777776,3.0,,69.0,18.0,3.833,0.0,,,0.0,0.0,1659.0
400554231,2014,6,2,DEN,away,21.0,13.0,7.0,1.0,0.4375,,68.0,,5.2794117647,12.0,221.0,,6.314285714285714,0.0,,138.0,33.0,4.182,0.6666666666666666,,,0.0,2.0,2014.0
400554231,2014,6,2,NYJ,home,15.0,13.0,1.0,1.0,0.3571428571,,62.0,,3.2903225806,13.0,173.0,,3.6808510638297873,1.0,,31.0,15.0,2.067,0.6666666666666666,,,1.0,0.0,1586.0
400554225,2014,6,2,BAL,away,23.0,13.0,9.0,1.0,0.5384615385,,63.0,,7.5396825397,13.0,306.0,,10.928571428571429,0.0,,169.0,35.0,4.829,1.0,,,1.0,0.0,1934.0
400554225,2014,6,2,TB,home,22.0,14.0,5.0,3.0,0.1666666667,0.0,67.0,,5.4328358209,12.0,277.0,,5.653061224489796,1.0,,87.0,18.0,4.833,0.5,,,0.0,0.0,1666.0
400554302,2014,6,2,SD,away,24.0,15.0,7.0,2.0,0.5714285714,0.0,69.0,,6.1304347826,10.0,307.0,,8.527777777777779,0.0,,116.0,33.0,3.515,0.75,,,0.0,0.0,2222.0
400554302,2014,6,2,OAK,home,17.0,11.0,5.0,1.0,0.6153846154,,54.0,,7.3333333333,10.0,282.0,,8.294117647058824,1.0,,114.0,20.0,5.7,1.0,,,0.0,0.0,1378.0
400554220,2014,6,2,CHI,away,23.0,15.0,7.0,1.0,0.4666666667,,69.0,,6.9275362319,11.0,375.0,,9.375,0.0,,103.0,29.0,3.552,0.6,,,0.0,0.0,2175.0
400554220,2014,6,2,ATL,home,12.0,10.0,2.0,0.0,0.3076923077,0.0,54.0,,5.3148148148,11.0,245.0,,5.975609756097561,1.0,,42.0,13.0,3.231,,,,0.0,0.0,1425.0
400554308,2014,6,2,WSH,away,21.0,15.0,1.0,5.0,0.2,1.0,57.0,,7.1403508772,14.0,335.0,,8.375,3.0,,72.0,17.0,4.235,0.5,,,1.0,0.0,1541.0
400554308,2014,6,2,ARI,home,19.0,15.0,3.0,1.0,0.4117647059,,68.0,,4.6617647059,13.0,243.0,,5.4,0.0,,74.0,23.0,3.217,0.0,,,0.0,2.0,2059.0
400554305,2014,6,2,DAL,away,23.0,13.0,6.0,4.0,0.5882352941,,69.0,,5.8115942029,11.0,239.0,,7.242424242424242,0.0,,162.0,36.0,4.5,0.75,,,2.0,0.0,2259.0
400554305,2014,6,2,SEA,home,9.0,5.0,3.0,1.0,0.3846153846,0.0,48.0,,4.2916666667,11.0,126.0,,4.2,1.0,,80.0,18.0,4.444,0.3333333333333333,,,0.0,1.0,1341.0
400554312,2014,6,2,NYG,away,12.0,9.0,2.0,1.0,0.1428571429,0.0,60.0,,4.2333333333,14.0,168.0,,4.666666666666667,0.0,,86.0,24.0,3.583,0.0,,,1.0,0.0,1654.0
400554312,2014,6,2,PHI,home,24.0,13.0,11.0,0.0,0.3076923077,,71.0,,6.3098591549,13.0,245.0,,7.0,2.0,,203.0,36.0,5.639,0.5,,,0.0,0.0,1946.0
400554335,2014,6,2,SF,away,17.0,10.0,5.0,2.0,0.4285714286,0.0,65.0,,6.6461538462,12.0,343.0,,9.8,0.0,,89.0,30.0,2.967,0.5,,,1.0,1.0,1718.0
400554335,2014,6,2,STL,home,19.0,12.0,5.0,2.0,0.3571428571,,71.0,,4.3521126761,14.0,216.0,,4.595744680851064,1.0,,93.0,24.0,3.875,1.0,,,0.0,0.0,1882.0
400554219,2014,7,2,NYJ,away,28.0,11.0,13.0,4.0,0.5625,,80.0,,5.2875,10.0,205.0,,5.54054054054054,0.0,,218.0,43.0,5.07,0.5,,,0.0,0.0,2454.0
400554219,2014,7,2,NE,home,16.0,12.0,2.0,2.0,0.4615384615,,53.0,,6.0943396226,10.0,260.0,,6.842105263157895,0.0,,63.0,15.0,4.2,0.5,,,0.0,0.0,1146.0
400554268,2014,7,2,MIN,away,16.0,8.0,6.0,2.0,0.3125,,60.0,,4.6,13.0,118.0,,3.806451612903226,2.0,,158.0,29.0,5.448,0.5,,,0.0,0.0,1943.0
400554268,2014,7,2,BUF,home,22.0,17.0,3.0,2.0,0.3333333333,1.0,68.0,,5.4852941176,13.0,255.0,,5.204081632653061,1.0,,118.0,19.0,6.211,0.3333333333333333,,,3.0,0.0,1657.0
400554270,2014,7,2,MIA,away,24.0,17.0,7.0,0.0,0.3636363636,1.0,69.0,,5.6956521739,10.0,256.0,,7.111111111111111,0.0,,137.0,33.0,4.152,0.5,,,0.0,0.0,2242.0
400554270,2014,7,2,CHI,home,14.0,10.0,3.0,1.0,0.4166666667,0.6666666667,51.0,,4.3921568627,9.0,172.0,,4.648648648648648,1.0,,52.0,14.0,3.714,0.6666666666666666,,,2.0,0.0,1358.0
400554271,2014,7,2,NO,away,25.0,15.0,5.0,5.0,0.25,0.5,67.0,,6.0895522388,12.0,335.0,,7.282608695652174,1.0,,73.0,21.0,3.476,0.3333333333333333,,,1.0,0.0,1662.0
400554271,2014,7,2,DET,home,21.0,13.0,4.0,4.0,0.4666666667,,67.0,,5.1343283582,12.0,285.0,,6.627906976744186,2.0,,59.0,24.0,2.458,0.5,,,0.0,0.0,1938.0
400554294,2014,7,2,CAR,away,23.0,14.0,6.0,3.0,0.3333333333,0.0,67.0,,4.9402985075,12.0,223.0,,5.309523809523809,1.0,,108.0,25.0,4.32,0.6666666666666666,,,0.0,0.0,1811.0
400554294,2014,7,2,GB,home,22.0,9.0,10.0,3.0,0.3636363636,,56.0,,6.4821428571,12.0,241.0,,9.26923076923077,0.0,,122.0,30.0,4.067,0.75,,,0.0,0.0,1789.0
400554265,2014,7,2,CIN,away,8.0,5.0,1.0,2.0,0.0769230769,0.0,54.0,,2.5,14.0,103.0,,2.4523809523809526,0.0,,32.0,12.0,2.667,0.0,,,0.0,0.0,1217.0
400554265,2014,7,2,IND,home,27.0,15.0,11.0,1.0,0.3846153846,,78.0,,6.4871794872,13.0,335.0,,7.613636363636363,0.0,,171.0,34.0,5.029,0.5,,,2.0,0.0,2383.0
400554257,2014,7,2,SEA,away,25.0,16.0,9.0,0.0,0.5,,68.0,,6.8088235294,9.0,292.0,,7.487179487179487,0.0,,171.0,29.0,5.897,0.6,,,0.0,0.0,1944.0
400554257,2014,7,2,STL,home,18.0,10.0,6.0,2.0,0.4444444444,1.0,48.0,,5.7291666667,9.0,173.0,,8.238095238095237,0.0,,102.0,27.0,3.778,1.0,,,0.0,1.0,1656.0
400554233,2014,7,2,TEN,away,14.0,6.0,5.0,3.0,0.2727272727,1.0,49.0,,4.8163265306,9.0,160.0,,5.925925925925926,1.0,,76.0,22.0,3.455,0.5,,,1.0,0.0,1856.0
400554233,2014,7,2,WSH,home,16.0,9.0,5.0,2.0,0.2727272727,,57.0,,6.1578947368,11.0,251.0,,8.096774193548388,1.0,,100.0,26.0,3.846,0.0,,,1.0,0.0,1744.0
400554261,2014,7,2,CLE,away,13.0,11.0,2.0,0.0,0.2352941176,0.0,74.0,,3.5945945946,15.0,197.0,,4.4772727272727275,1.0,,69.0,30.0,2.3,0.0,,,2.0,0.0,1707.0
400554261,2014,7,2,JAX,home,20.0,8.0,10.0,2.0,0.3125,,68.0,,4.9411764706,16.0,151.0,,4.575757575757576,3.0,,185.0,35.0,5.286,0.4,,,0.0,0.0,1893.0
400554228,2014,7,2,ATL,away,16.0,11.0,4.0,1.0,0.2666666667,0.3333333333,65.0,,3.9076923077,12.0,186.0,,3.795918367346939,0.0,,68.0,16.0,4.25,0.5,,,1.0,0.0,1607.0
400554228,2014,7,2,BAL,home,23.0,12.0,8.0,3.0,0.3636363636,1.0,62.0,,5.9838709677,11.0,248.0,,9.538461538461538,2.0,,123.0,36.0,3.417,0.5,,,1.0,0.0,1993.0
400554297,2014,7,2,KC,away,22.0,12.0,7.0,3.0,0.5,,70.0,,5.2142857143,11.0,211.0,,6.806451612903226,0.0,,154.0,39.0,3.949,0.6666666666666666,,,0.0,0.0,2340.0
400554297,2014,7,2,SD,home,19.0,11.0,5.0,3.0,0.3,,49.0,,5.1224489796,10.0,182.0,,5.515151515151516,1.0,,69.0,16.0,4.313,0.5,,,0.0,0.0,1260.0
400554304,2014,7,2,NYG,away,20.0,13.0,5.0,2.0,0.3846153846,1.0,59.0,,5.9661016949,11.0,248.0,,7.515151515151516,0.0,,104.0,26.0,4.0,1.0,,,2.0,0.0,1571.0
400554304,2014,7,2,DAL,home,20.0,12.0,8.0,0.0,0.6428571429,,60.0,,7.05,11.0,267.0,,10.68,1.0,,156.0,35.0,4.457,1.0,,,0.0,0.0,2029.0
400554300,2014,7,2,ARI,away,25.0,14.0,7.0,4.0,0.6,0.0,69.0,,5.2898550725,10.0,242.0,,7.5625,1.0,,123.0,37.0,3.324,1.0,,,0.0,0.0,2217.0
400554300,2014,7,2,OAK,home,13.0,8.0,3.0,2.0,0.3333333333,,48.0,,4.5833333333,11.0,164.0,,5.655172413793103,0.0,,56.0,19.0,2.947,0.5,,,0.0,0.0,1383.0
400554307,2014,7,2,SF,away,22.0,16.0,3.0,3.0,0.2307692308,0.5,70.0,,4.4285714286,11.0,248.0,,4.769230769230769,1.0,,62.0,18.0,3.444,0.3333333333333333,,,0.0,0.0,1921.0
400554307,2014,7,2,DEN,home,23.0,14.0,6.0,3.0,0.5555555556,,56.0,,7.4821428571,12.0,304.0,,10.482758620689655,0.0,,115.0,27.0,4.259,1.0,,,0.0,0.0,1679.0
400554311,2014,7,2,HOU,away,20.0,12.0,6.0,2.0,0.3333333333,1.0,63.0,,6.2380952381,12.0,261.0,,7.909090909090909,1.0,,132.0,30.0,4.4,0.6666666666666666,,,2.0,0.0,1674.0
400554311,2014,7,2,PIT,home,18.0,14.0,2.0,2.0,0.3571428571,,62.0,,5.2903225806,12.0,252.0,,6.8108108108108105,0.0,,76.0,25.0,3.04,0.6666666666666666,,,1.0,0.0,1926.0
400554218,2014,8,2,SD,away,22.0,15.0,3.0,4.0,0.4,1.0,58.0,,5.275862069,11.0,245.0,,5.6976744186046515,2.0,,61.0,15.0,4.067,1.0,,,0.0,0.0,1754.0
400554218,2014,8,2,DEN,home,27.0,14.0,9.0,4.0,0.6153846154,,65.0,,6.5384615385,10.0,286.0,,8.17142857142857,0.0,,139.0,30.0,4.633,1.0,,,0.0,0.0,1846.0
400554224,2014,8,2,DET,away,22.0,17.0,3.0,2.0,0.5333333333,,70.0,,5.5,9.0,325.0,,6.914893617021277,1.0,,60.0,23.0,2.609,0.3333333333333333,,,0.0,0.0,1855.0
400554224,2014,8,2,ATL,home,22.0,15.0,4.0,3.0,0.5,,55.0,,5.2909090909,9.0,213.0,,7.344827586206897,1.0,,78.0,26.0,3.0,1.0,,,0.0,0.0,1745.0
400554264,2014,8,2,BAL,away,18.0,9.0,8.0,1.0,0.3846153846,0.3333333333,61.0,,4.8196721311,11.0,187.0,,5.3428571428571425,2.0,,107.0,26.0,4.115,0.5,,,0.0,0.0,1756.0
400554264,2014,8,2,CIN,home,19.0,10.0,8.0,1.0,0.5714285714,1.0,64.0,,5.46875,11.0,239.0,,7.966666666666667,1.0,,111.0,34.0,3.265,0.6,,,1.0,0.0,1844.0
400554230,2014,8,2,HOU,away,24.0,14.0,9.0,1.0,0.4375,,80.0,,5.0625,13.0,193.0,,4.825,0.0,,212.0,40.0,5.3,0.5,,,0.0,0.0,2122.0
400554230,2014,8,2,TEN,home,13.0,12.0,1.0,0.0,0.1666666667,0.5,56.0,,5.8214285714,13.0,290.0,,6.744186046511628,1.0,,36.0,13.0,2.769,0.5,,,1.0,0.0,1478.0
400554227,2014,8,2,STL,away,13.0,8.0,5.0,0.0,0.2727272727,0.0,51.0,,3.9215686275,12.0,116.0,,3.625,1.0,,84.0,19.0,4.421,0.3333333333333333,,,0.0,0.0,1462.0
400554227,2014,8,2,KC,home,23.0,10.0,9.0,4.0,0.5,,64.0,,5.546875,11.0,215.0,,6.935483870967742,0.0,,140.0,33.0,4.242,0.6666666666666666,,,1.0,1.0,2138.0
400554272,2014,8,2,CHI,away,27.0,13.0,11.0,3.0,0.3636363636,0.3333333333,64.0,,6.0,11.0,231.0,,6.078947368421052,1.0,,153.0,26.0,5.885,1.0,,,1.0,0.0,1637.0
400554272,2014,8,2,NE,home,32.0,25.0,6.0,1.0,0.6363636364,,71.0,,6.8591549296,10.0,365.0,,9.35897435897436,0.0,,122.0,32.0,3.813,0.5714285714285714,,,0.0,2.0,1963.0
400554298,2014,8,2,BUF,away,12.0,7.0,2.0,3.0,0.25,,53.0,,5.2830188679,15.0,213.0,,10.142857142857142,0.0,,67.0,32.0,2.094,0.6666666666666666,,,0.0,0.0,1663.0
400554298,2014,8,2,NYJ,home,22.0,9.0,11.0,2.0,0.4736842105,1.0,81.0,,3.8518518519,15.0,137.0,,2.8541666666666665,4.0,,175.0,33.0,5.303,1.0,,,2.0,0.0,1937.0
400554254,2014,8,2,MIN,away,22.0,12.0,6.0,4.0,0.4,,65.0,,5.1076923077,12.0,235.0,,5.465116279069767,0.0,,97.0,22.0,4.409,0.5,,,0.0,2.0,1834.0
400554254,2014,8,2,TB,home,15.0,9.0,3.0,3.0,0.0833333333,1.0,56.0,,4.0178571429,12.0,159.0,,4.818181818181818,1.0,,66.0,23.0,2.87,1.0,,,1.0,0.0,1783.0
400554258,2014,8,2,SEA,away,19.0,9.0,8.0,2.0,0.3636363636,,59.0,,5.2542372881,9.0,191.0,,5.787878787878788,1.0,,119.0,26.0,4.577,0.0,,,1.0,0.0,1740.0
400554258,2014,8,2,CAR,home,17.0,7.0,9.0,1.0,0.2,0.5,56.0,,4.75,9.0,152.0,,6.08,1.0,,114.0,31.0,3.677,0.0,,,1.0,0.0,1860.0
400554267,2014,8,2,MIA,away,17.0,8.0,7.0,2.0,0.4166666667,,56.0,,5.8214285714,10.0,178.0,,5.5625,1.0,,148.0,24.0,6.167,0.25,,,0.0,4.0,1657.0
400554267,2014,8,2,JAX,home,19.0,11.0,6.0,2.0,0.4,1.0,68.0,,5.5441176471,12.0,201.0,,5.2894736842105265,2.0,,176.0,30.0,5.867,0.0,,,1.0,0.0,1943.0
400554303,2014,8,2,PHI,away,27.0,18.0,6.0,3.0,0.45,1.0,87.0,,5.9885057471,14.0,411.0,,6.629032258064516,2.0,,110.0,25.0,4.4,0.0,,,1.0,0.0,1870.0
400554303,2014,8,2,ARI,home,17.0,9.0,4.0,4.0,0.4117647059,1.0,65.0,,6.1538461538,13.0,329.0,,7.833333333333333,0.0,,71.0,23.0,3.087,0.5,,,1.0,0.0,1730.0
400554306,2014,8,2,OAK,away,19.0,16.0,3.0,0.0,0.3157894737,0.75,81.0,,4.7777777778,13.0,311.0,,5.183333333333334,1.0,,76.0,21.0,3.619,1.0,,,2.0,0.0,2092.0
400554306,2014,8,2,CLE,home,15.0,12.0,1.0,2.0,0.1666666667,,54.0,,5.6666666667,13.0,267.0,,9.206896551724139,0.0,,39.0,25.0,1.56,0.5,,,0.0,0.0,1508.0
400554310,2014,8,2,IND,away,26.0,17.0,2.0,7.0,0.5,,57.0,,7.8596491228,13.0,385.0,,8.191489361702128,2.0,,63.0,10.0,6.3,0.3333333333333333,,,0.0,0.0,1217.0
400554310,2014,8,2,PIT,home,34.0,25.0,7.0,2.0,0.6153846154,1.0,81.0,,7.8888888889,11.0,522.0,,10.653061224489797,0.0,,117.0,32.0,3.656,0.8333333333333334,,,2.0,2.0,2383.0
400554313,2014,8,2,GB,away,23.0,16.0,5.0,2.0,0.1428571429,0.5,63.0,,7.7936507937,10.0,402.0,,9.136363636363637,2.0,,89.0,19.0,4.684,0.25,,,1.0,0.0,1701.0
400554313,2014,8,2,NO,home,28.0,15.0,11.0,2.0,0.6,0.0,65.0,,7.6153846154,10.0,302.0,,8.882352941176471,0.0,,193.0,31.0,6.226,0.3333333333333333,,,1.0,0.0,1899.0
400554336,2014,8,2,WSH,away,19.0,14.0,5.0,0.0,0.4285714286,1.0,64.0,,6.390625,11.0,286.0,,8.666666666666666,1.0,,123.0,31.0,3.968,1.0,,,0.0,0.0,2292.0
400554336,2014,8,2,DAL,home,20.0,15.0,4.0,1.0,0.4166666667,0.0,64.0,,6.171875,11.0,224.0,,5.743589743589744,0.0,,171.0,25.0,6.84,0.5,,,2.0,0.0,1717.0
400554309,2014,9,2,NO,away,27.0,17.0,7.0,3.0,0.5384615385,1.0,75.0,,5.0,11.0,270.0,,7.105263157894737,1.0,,105.0,37.0,2.838,0.8,,,1.0,0.0,2118.0
400554309,2014,9,2,CAR,home,15.0,6.0,7.0,2.0,0.4285714286,,54.0,,4.2777777778,11.0,122.0,,3.8125,1.0,,109.0,22.0,4.955,0.5,,,1.0,0.0,1482.0
400554344,2014,9,2,JAX,away,19.0,14.0,4.0,1.0,0.3333333333,,60.0,,6.0833333333,13.0,233.0,,6.6571428571428575,1.0,,132.0,25.0,5.28,0.5,,,0.0,0.0,1636.0
400554344,2014,9,2,CIN,home,23.0,12.0,11.0,0.0,0.4615384615,,67.0,,6.3134328358,12.0,232.0,,7.03030303030303,2.0,,191.0,34.0,5.618,0.75,,,0.0,0.0,1964.0
400554334,2014,9,2,TB,away,20.0,11.0,7.0,2.0,0.3333333333,0.0,61.0,,5.9836065574,12.0,252.0,,7.2,2.0,,113.0,26.0,4.346,0.0,,,0.0,0.0,1832.0
400554334,2014,9,2,CLE,home,19.0,16.0,3.0,0.0,0.3571428571,0.5,65.0,,5.0769230769,13.0,274.0,,7.2105263157894735,2.0,,56.0,27.0,2.074,0.5,,,0.0,0.0,1768.0
400554337,2014,9,2,ARI,away,22.0,15.0,5.0,2.0,0.6,,65.0,,5.2153846154,11.0,237.0,,6.583333333333333,1.0,,102.0,29.0,3.517,1.0,,,0.0,0.0,1888.0
400554337,2014,9,2,DAL,home,18.0,10.0,5.0,3.0,0.2727272727,0.0,59.0,,4.5084745763,10.0,174.0,,5.117647058823529,2.0,,92.0,25.0,3.68,0.3333333333333333,,,0.0,2.0,1712.0
400554341,2014,9,2,NYJ,away,22.0,13.0,9.0,0.0,0.3333333333,0.4,69.0,,5.2753623188,9.0,225.0,,5.769230769230769,0.0,,139.0,30.0,4.633,0.5,,,0.0,0.0,1895.0
400554341,2014,9,2,KC,home,23.0,14.0,6.0,3.0,0.6153846154,,56.0,,5.5178571429,8.0,196.0,,6.125,0.0,,113.0,24.0,4.708,0.75,,,0.0,0.0,1705.0
400554347,2014,9,2,SD,away,10.0,8.0,2.0,0.0,0.2727272727,0.0,49.0,,3.6326530612,11.0,128.0,,4.266666666666667,3.0,,50.0,19.0,2.632,,,,1.0,0.0,1433.0
400554347,2014,9,2,MIA,home,28.0,17.0,10.0,1.0,0.5714285714,0.0,74.0,,5.9594594595,11.0,309.0,,7.923076923076923,0.0,,132.0,35.0,3.771,0.42857142857142855,,,0.0,0.0,2167.0
400554351,2014,9,2,WSH,away,21.0,10.0,6.0,5.0,0.4615384615,0.0,62.0,,5.5967741935,12.0,225.0,,6.818181818181818,1.0,,122.0,29.0,4.207,0.6,,,0.0,0.0,1774.0
400554351,2014,9,2,MIN,home,24.0,17.0,6.0,1.0,0.5333333333,0.0,71.0,,4.9577464789,11.0,252.0,,5.7272727272727275,0.0,,100.0,27.0,3.704,1.0,,,0.0,0.0,1826.0
400554339,2014,9,2,PHI,away,30.0,15.0,12.0,3.0,0.5625,1.0,79.0,,6.1139240506,12.0,293.0,,7.7105263157894735,3.0,,190.0,41.0,4.634,1.0,,,1.0,0.0,1933.0
400554339,2014,9,2,HOU,home,15.0,8.0,5.0,2.0,0.3846153846,0.0,59.0,,5.0847457627,11.0,182.0,,5.870967741935484,1.0,,118.0,28.0,4.214,0.5,,,0.0,2.0,1667.0
